Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate,B.1.1.7 (Alpha): Cases by episode date,B.1.1.7 (Alpha): Cases by reported date,B.1.351 (Beta): Cases by episode date,B.1.351 (Beta): Cases by reported date,P.1 (Gamma): Cases by episode date,P.1 (Gamma): Cases by reported date,B.1.617.2 (Delta): Cases by episode date,B.1.617.2 (Delta): Cases by reported date,Mutation: Cases by episode date,Mutation: Cases by reported date,Mutation not detected: Cases by episode date,Mutation not detected: Cases by reported date
"July 29, 2020",Ontario,105,127,0.7,100,154,0.7,2,0,2,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"July 30, 2020",Ontario,95,123,0.6,109,150,0.7,9,0.1,3,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-
"July 31, 2020",Ontario,82,120,0.6,127,136,0.9,7,0,10,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 1, 2020",Ontario,79,115,0.5,103,134,0.7,4,0,8,0.1,3,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 2, 2020",Ontario,66,112,0.4,57,132,0.4,5,0,1,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 3, 2020",Ontario,88,108,0.6,97,121,0.7,2,0,5,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 4, 2020",Ontario,85,100,0.6,87,117,0.6,2,0,6,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 5, 2020",Ontario,91,98,0.6,81,111,0.5,2,0,3,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 6, 2020",Ontario,75,96,0.5,97,108,0.7,4,0,4,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 7, 2020",Ontario,108,92,0.7,81,106,0.5,6,0,3,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 8, 2020",Ontario,77,97,0.5,92,98,0.6,2,0,2,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 9, 2020",Ontario,67,96,0.5,90,97,0.6,2,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 10, 2020",Ontario,129,96,0.9,69,102,0.5,6,0,4,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 11, 2020",Ontario,98,103,0.7,88,97,0.6,3,0,6,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 12, 2020",Ontario,92,105,0.6,96,98,0.7,9,0.1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 13, 2020",Ontario,113,105,0.8,90,100,0.6,5,0,3,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 14, 2020",Ontario,94,112,0.6,91,99,0.6,3,0,2,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 15, 2020",Ontario,82,109,0.6,86,101,0.6,5,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 16, 2020",Ontario,76,110,0.5,100,100,0.7,5,0,5,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 17, 2020",Ontario,150,112,1,99,101,0.7,6,0,4,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 18, 2020",Ontario,106,115,0.7,104,106,0.7,8,0.1,4,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 19, 2020",Ontario,109,116,0.7,103,109,0.7,9,0.1,7,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 20, 2020",Ontario,110,119,0.7,107,110,0.7,8,0.1,7,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 21, 2020",Ontario,118,119,0.8,133,113,0.9,6,0,12,0.1,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 22, 2020",Ontario,110,123,0.7,82,120,0.6,6,0,8,0.1,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 23, 2020",Ontario,118,127,0.8,101,119,0.7,4,0,6,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 24, 2020",Ontario,146,134,1,118,119,0.8,5,0,5,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 25, 2020",Ontario,145,133,1,120,122,0.8,3,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 26, 2020",Ontario,140,140,1,131,125,0.9,3,0,2,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 27, 2020",Ontario,107,145,0.7,150,129,1,5,0,7,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 28, 2020",Ontario,129,144,0.9,121,136,0.8,6,0,3,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 29, 2020",Ontario,123,146,0.8,109,134,0.7,5,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 30, 2020",Ontario,144,148,1,121,139,0.8,2,0,4,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"August 31, 2020",Ontario,166,152,1.1,135,142,0.9,7,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 1, 2020",Ontario,200,156,1.4,123,145,0.8,7,0,7,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 2, 2020",Ontario,197,165,1.3,126,145,0.9,3,0,5,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 3, 2020",Ontario,179,174,1.2,169,144,1.1,5,0,3,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 4, 2020",Ontario,204,186,1.4,155,148,1.1,7,0,7,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 5, 2020",Ontario,192,198,1.3,147,153,1,6,0,5,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 6, 2020",Ontario,187,209,1.3,193,159,1.3,3,0,5,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 7, 2020",Ontario,255,216,1.7,174,171,1.2,11,0.1,7,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 8, 2020",Ontario,279,231,1.9,181,177,1.2,9,0.1,2,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 9, 2020",Ontario,293,244,2,194,187,1.3,8,0.1,5,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 10, 2020",Ontario,335,259,2.3,203,198,1.4,12,0.1,6,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 11, 2020",Ontario,304,285,2.1,265,204,1.8,12,0.1,14,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 12, 2020",Ontario,323,301,2.2,295,222,2,2,0,9,0.1,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 13, 2020",Ontario,331,323,2.2,215,246,1.5,10,0.1,4,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 14, 2020",Ontario,468,346,3.2,278,249,1.9,13,0.1,7,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 15, 2020",Ontario,520,381,3.5,318,266,2.2,16,0.1,8,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 16, 2020",Ontario,483,420,3.3,335,289,2.3,14,0.1,16,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 17, 2020",Ontario,433,451,2.9,429,312,2.9,5,0,6,0,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 18, 2020",Ontario,486,467,3.3,397,349,2.7,10,0.1,13,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 19, 2020",Ontario,443,497,3,400,370,2.7,9,0.1,7,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 20, 2020",Ontario,465,517,3.2,401,387,2.7,16,0.1,12,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 21, 2020",Ontario,692,538,4.7,388,418,2.6,19,0.1,12,0.1,0,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 22, 2020",Ontario,644,575,4.4,373,436,2.5,14,0.1,13,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 23, 2020",Ontario,666,595,4.5,396,445,2.7,21,0.1,8,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 24, 2020",Ontario,670,625,4.5,426,455,2.9,27,0.2,11,0.1,3,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 25, 2020",Ontario,699,664,4.7,515,454,3.5,24,0.2,18,0.1,4,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 26, 2020",Ontario,629,699,4.3,624,473,4.2,24,0.2,16,0.1,4,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 27, 2020",Ontario,646,729,4.4,560,510,3.8,19,0.1,29,0.2,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 28, 2020",Ontario,807,759,5.5,531,536,3.6,30,0.2,9,0.1,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 29, 2020",Ontario,750,777,5.1,609,559,4.1,26,0.2,26,0.2,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"September 30, 2020",Ontario,722,795,4.9,681,598,4.6,19,0.1,27,0.2,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 1, 2020",Ontario,625,804,4.2,623,644,4.2,22,0.1,21,0.1,6,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 2, 2020",Ontario,617,796,4.2,674,676,4.6,22,0.1,15,0.1,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 3, 2020",Ontario,568,783,3.9,544,702,3.7,32,0.2,12,0.1,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 4, 2020",Ontario,551,773,3.7,587,689,4,22,0.1,21,0.1,5,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 5, 2020",Ontario,762,758,5.2,577,694,3.9,39,0.3,19,0.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 6, 2020",Ontario,700,750,4.8,758,701,5.1,21,0.1,25,0.2,4,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 7, 2020",Ontario,713,742,4.8,880,726,6,34,0.2,49,0.3,5,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 8, 2020",Ontario,672,741,4.6,743,758,5,28,0.2,36,0.2,6,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 9, 2020",Ontario,712,748,4.8,803,778,5.4,29,0.2,40,0.3,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 10, 2020",Ontario,714,764,4.8,688,799,4.7,26,0.2,21,0.1,8,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 11, 2020",Ontario,616,788,4.2,797,822,5.4,22,0.1,30,0.2,2,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 12, 2020",Ontario,714,798,4.8,591,856,4,35,0.2,12,0.1,3,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 13, 2020",Ontario,793,790,5.4,833,859,5.7,17,0.1,26,0.2,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 14, 2020",Ontario,780,806,5.3,880,871,6,31,0.2,25,0.2,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 15, 2020",Ontario,715,816,4.9,764,871,5.2,25,0.2,30,0.2,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 16, 2020",Ontario,779,824,5.3,706,874,4.8,28,0.2,33,0.2,8,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 17, 2020",Ontario,696,834,4.7,705,859,4.8,38,0.3,24,0.2,6,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 18, 2020",Ontario,727,832,4.9,801,861,5.4,26,0.2,34,0.2,9,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 19, 2020",Ontario,991,850,6.7,755,862,5.1,29,0.2,33,0.2,9,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 20, 2020",Ontario,944,895,6.4,758,889,5.1,32,0.2,36,0.2,5,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 21, 2020",Ontario,895,920,6.1,843,877,5.7,33,0.2,26,0.2,8,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 22, 2020",Ontario,942,938,6.4,992,871,6.7,33,0.2,32,0.2,7,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 23, 2020",Ontario,867,975,5.9,954,908,6.5,36,0.2,32,0.2,9,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 24, 2020",Ontario,796,990,5.4,936,948,6.4,23,0.2,28,0.2,14,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 25, 2020",Ontario,793,1006,5.4,880,986,6,31,0.2,37,0.3,4,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 26, 2020",Ontario,961,1017,6.5,779,999,5.3,50,0.3,22,0.1,8,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 27, 2020",Ontario,945,1012,6.4,875,1003,5.9,46,0.3,40,0.3,6,0,-,-,-,-,-,-,-,-,-,-,-,-
"October 28, 2020",Ontario,1041,1012,7.1,925,1022,6.3,38,0.3,36,0.2,17,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 29, 2020",Ontario,840,1036,5.7,892,1035,6.1,42,0.3,36,0.2,12,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 30, 2020",Ontario,927,1019,6.3,1090,1019,7.4,53,0.4,55,0.4,12,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"October 31, 2020",Ontario,942,1029,6.4,947,1041,6.4,41,0.3,41,0.3,9,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 1, 2020",Ontario,1022,1053,6.9,1102,1043,7.5,45,0.3,30,0.2,14,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 2, 2020",Ontario,1436,1090,9.7,968,1079,6.6,48,0.3,46,0.3,18,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 3, 2020",Ontario,1438,1168,9.8,876,1110,5.9,50,0.3,45,0.3,15,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 4, 2020",Ontario,1441,1248,9.8,940,1110,6.4,51,0.3,39,0.3,15,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 5, 2020",Ontario,1473,1314,10,1261,1113,8.6,76,0.5,36,0.2,9,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 6, 2020",Ontario,1589,1417,10.8,1298,1173,8.8,47,0.3,59,0.4,15,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 7, 2020",Ontario,1343,1525,9.1,1157,1207,7.9,53,0.4,49,0.3,24,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 8, 2020",Ontario,1275,1591,8.7,1325,1241,9,57,0.4,51,0.3,14,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 9, 2020",Ontario,1664,1632,11.3,1427,1278,9.7,53,0.4,61,0.4,19,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 10, 2020",Ontario,1487,1669,10.1,1574,1352,10.7,59,0.4,56,0.4,26,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 11, 2020",Ontario,1545,1677,10.5,1532,1466,10.4,56,0.4,57,0.4,22,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 12, 2020",Ontario,1397,1694,9.5,1599,1563,10.9,34,0.2,47,0.3,14,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 13, 2020",Ontario,1481,1682,10.1,1488,1618,10.1,49,0.3,55,0.4,27,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 14, 2020",Ontario,1342,1664,9.1,1495,1649,10.1,54,0.4,43,0.3,19,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 15, 2020",Ontario,1318,1664,8.9,1304,1704,8.9,48,0.3,36,0.2,15,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 16, 2020",Ontario,1594,1671,10.8,1344,1701,9.1,60,0.4,48,0.3,23,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 17, 2020",Ontario,1603,1659,10.9,1258,1688,8.5,53,0.4,59,0.4,17,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 18, 2020",Ontario,1638,1678,11.1,1488,1636,10.1,59,0.4,56,0.4,13,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 19, 2020",Ontario,1545,1694,10.5,1505,1629,10.2,59,0.4,48,0.3,18,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 20, 2020",Ontario,1604,1718,10.9,1636,1613,11.1,59,0.4,58,0.4,20,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 21, 2020",Ontario,1439,1738,9.8,1503,1638,10.2,43,0.3,45,0.3,19,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 22, 2020",Ontario,1408,1754,9.6,1320,1639,9,61,0.4,54,0.4,21,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 23, 2020",Ontario,1921,1768,13,1364,1641,9.3,66,0.4,65,0.4,24,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 24, 2020",Ontario,1833,1822,12.4,1410,1645,9.6,60,0.4,61,0.4,17,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 25, 2020",Ontario,1976,1859,13.4,1695,1670,11.5,75,0.5,78,0.5,25,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 26, 2020",Ontario,1794,1914,12.2,1858,1703,12.6,70,0.5,65,0.4,20,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 27, 2020",Ontario,1804,1955,12.2,1763,1761,12,82,0.6,61,0.4,23,0.2,-,-,-,-,-,-,-,-,-,-,-,-
"November 28, 2020",Ontario,1797,1988,12.2,1725,1782,11.7,69,0.5,62,0.4,18,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 29, 2020",Ontario,1636,2046,11.1,1677,1818,11.4,73,0.5,64,0.4,19,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"November 30, 2020",Ontario,2099,2083,14.2,1630,1876,11.1,77,0.5,76,0.5,21,0.1,-,-,-,-,-,-,-,-,-,-,-,-
"December 1, 2020",Ontario,2022,2112,13.7,1814,1920,12.3,84,0.6,64,0.4,27,0.2,1,1,0,0,0,0,0,0,0,1,1,1
"December 2, 2020",Ontario,1972,2143,13.4,1759,1986,11.9,83,0.6,72,0.5,26,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"December 3, 2020",Ontario,1992,2143,13.5,1822,1996,12.4,95,0.6,72,0.5,17,0.1,0,0,0,0,0,0,0,0,1,0,1,0
"December 4, 2020",Ontario,1949,2175,13.2,1891,1990,12.8,75,0.5,81,0.5,24,0.2,2,0,0,0,0,0,0,0,0,0,1,1
"December 5, 2020",Ontario,1723,2199,11.7,2088,2011,14.2,79,0.5,91,0.6,25,0.2,1,1,0,0,0,0,0,0,0,1,2,1
"December 6, 2020",Ontario,1780,2187,12.1,1733,2070,11.8,66,0.4,78,0.5,28,0.2,1,1,0,0,0,0,0,0,0,0,1,0
"December 7, 2020",Ontario,2271,2210,15.4,1780,2080,12.1,71,0.5,81,0.5,20,0.1,0,1,0,0,0,0,0,0,0,1,1,0
"December 8, 2020",Ontario,2187,2238,14.8,1867,2104,12.7,98,0.7,79,0.5,32,0.2,1,0,0,0,0,0,0,0,1,0,2,2
"December 9, 2020",Ontario,2217,2265,15,1907,2113,12.9,89,0.6,70,0.5,36,0.2,1,0,0,0,0,0,0,0,1,0,1,0
"December 10, 2020",Ontario,2111,2305,14.3,1891,2137,12.8,80,0.5,93,0.6,21,0.1,0,0,0,0,0,0,0,0,0,0,0,1
"December 11, 2020",Ontario,2206,2325,15,1912,2148,13,116,0.8,77,0.5,25,0.2,0,0,0,0,0,0,0,0,0,1,4,1
"December 12, 2020",Ontario,2042,2367,13.9,1970,2152,13.4,92,0.6,95,0.6,42,0.3,0,1,0,0,0,0,0,0,0,0,2,1
"December 13, 2020",Ontario,1961,2419,13.3,1978,2132,13.4,88,0.6,79,0.5,28,0.2,0,0,0,0,0,0,0,0,0,0,0,1
"December 14, 2020",Ontario,2575,2448,17.5,2056,2172,14,100,0.7,70,0.5,33,0.2,2,1,0,0,0,0,0,0,0,1,4,3
"December 15, 2020",Ontario,2350,2498,15.9,2248,2217,15.3,84,0.6,99,0.7,38,0.3,2,1,0,0,0,0,0,0,1,0,2,2
"December 16, 2020",Ontario,2494,2524,16.9,2311,2280,15.7,108,0.7,92,0.6,27,0.2,4,0,0,0,0,0,0,0,1,1,2,2
"December 17, 2020",Ontario,2217,2570,15,2373,2345,16.1,99,0.7,101,0.7,35,0.2,0,1,0,0,0,0,0,0,1,1,2,2
"December 18, 2020",Ontario,2317,2587,15.7,2415,2424,16.4,92,0.6,94,0.6,42,0.3,1,0,0,0,0,0,0,0,1,1,4,2
"December 19, 2020",Ontario,2114,2605,14.3,2275,2506,15.4,93,0.6,90,0.6,38,0.3,3,2,0,0,0,0,0,0,0,1,1,2
"December 20, 2020",Ontario,2133,2617,14.5,2337,2556,15.9,96,0.7,105,0.7,37,0.3,3,3,0,0,0,0,0,0,2,0,2,2
"December 21, 2020",Ontario,2738,2645,18.6,2159,2615,14.7,114,0.8,89,0.6,38,0.3,7,1,0,0,0,0,0,0,1,0,4,4
"December 22, 2020",Ontario,2552,2672,17.3,2558,2632,17.4,115,0.8,124,0.8,48,0.3,1,3,0,0,0,0,0,0,1,1,8,3
"December 23, 2020",Ontario,2753,2704,18.7,2221,2682,15.1,110,0.7,101,0.7,39,0.3,3,0,0,0,0,0,0,0,0,0,4,1
"December 24, 2020",Ontario,2737,2747,18.6,1923,2667,13.1,119,0.8,93,0.6,48,0.3,1,1,0,0,0,0,0,0,0,0,7,0
"December 25, 2020",Ontario,2398,2832,16.3,2185,2594,14.8,105,0.7,77,0.5,31,0.2,0,0,0,0,0,0,0,0,0,1,2,4
"December 26, 2020",Ontario,3131,2845,21.3,2248,2556,15.3,134,0.9,111,0.8,47,0.3,5,2,0,0,0,0,0,0,0,0,7,8
"December 27, 2020",Ontario,3148,3011,21.4,2140,2552,14.5,120,0.8,102,0.7,42,0.3,2,2,0,0,0,0,0,0,0,0,11,8
"December 28, 2020",Ontario,3625,3177,24.6,2741,2520,18.6,124,0.8,115,0.8,36,0.2,1,5,0,0,0,0,0,0,2,0,3,12
"December 29, 2020",Ontario,3301,3321,22.4,3190,2615,21.7,129,0.9,125,0.8,49,0.3,3,4,0,0,0,0,0,0,0,1,2,6
"December 30, 2020",Ontario,3157,3444,21.4,2806,2718,19,126,0.9,107,0.7,47,0.3,3,2,0,0,0,0,0,0,2,0,4,1
"December 31, 2020",Ontario,3262,3510,22.1,3406,2814,23.1,146,1,133,0.9,52,0.4,3,4,0,0,0,0,0,0,0,0,4,3
"January 1, 2021",Ontario,3141,3595,21.3,3276,3056,22.2,138,0.9,135,0.9,53,0.4,9,3,2,0,0,0,0,0,2,2,5,1
"January 2, 2021",Ontario,3225,3717,21.9,2887,3234,19.6,110,0.7,119,0.8,44,0.3,5,3,0,0,0,0,0,0,4,1,2,0
"January 3, 2021",Ontario,3091,3732,21,3304,3338,22.4,121,0.8,122,0.8,48,0.3,8,2,0,0,0,0,0,0,2,0,6,4
"January 4, 2021",Ontario,3855,3723,26.2,3139,3528,21.3,162,1.1,129,0.9,59,0.4,4,3,0,0,0,0,0,0,0,1,5,3
"January 5, 2021",Ontario,3297,3760,22.4,3325,3593,22.6,116,0.8,154,1,52,0.4,7,4,0,0,0,0,0,0,6,2,4,5
"January 6, 2021",Ontario,3307,3760,22.4,3739,3615,25.4,143,1,140,1,54,0.4,10,3,0,0,1,0,0,0,4,2,9,2
"January 7, 2021",Ontario,2935,3784,19.9,4170,3768,28.3,135,0.9,175,1.2,52,0.4,13,4,0,0,0,0,0,0,1,4,6,9
"January 8, 2021",Ontario,2887,3731,19.6,3821,3892,25.9,126,0.9,124,0.8,47,0.3,22,5,0,0,0,1,0,0,2,1,15,7
"January 9, 2021",Ontario,2553,3689,17.3,3378,3981,22.9,106,0.7,145,1,62,0.4,21,4,0,0,0,0,0,0,2,0,7,12
"January 10, 2021",Ontario,2309,3580,15.7,3103,4061,21.1,113,0.8,106,0.7,53,0.4,12,20,1,0,2,0,1,0,2,3,4,7
"January 11, 2021",Ontario,2923,3452,19.8,2837,4029,19.3,121,0.8,124,0.8,51,0.3,19,12,1,0,0,0,0,0,3,1,5,6
"January 12, 2021",Ontario,2534,3300,17.2,3174,3979,21.5,116,0.8,158,1.1,43,0.3,13,7,0,0,0,0,0,1,11,3,11,4
"January 13, 2021",Ontario,2680,3175,18.2,3336,3955,22.6,115,0.8,134,0.9,52,0.4,16,14,0,0,0,0,0,0,3,4,11,8
"January 14, 2021",Ontario,2520,3073,17.1,2993,3889,20.3,131,0.9,110,0.7,47,0.3,27,18,1,0,0,0,0,0,3,4,12,7
"January 15, 2021",Ontario,2517,3005,17.1,3210,3697,21.8,91,0.6,135,0.9,54,0.4,22,11,1,0,0,0,0,0,7,1,5,13
"January 16, 2021",Ontario,2093,2945,14.2,2729,3597,18.5,78,0.5,120,0.8,66,0.4,26,13,1,1,0,2,0,0,4,2,6,5
"January 17, 2021",Ontario,1967,2870,13.4,2084,3491,14.1,86,0.6,83,0.6,77,0.5,17,14,0,0,0,0,0,0,4,5,10,2
"January 18, 2021",Ontario,2430,2814,16.5,2400,3325,16.3,102,0.7,101,0.7,58,0.4,45,38,0,1,1,0,1,0,10,0,21,6
"January 19, 2021",Ontario,2109,2733,14.3,2417,3253,16.4,104,0.7,112,0.8,60,0.4,29,31,0,0,0,0,0,0,6,15,17,12
"January 20, 2021",Ontario,2048,2664,13.9,2758,3130,18.7,93,0.6,130,0.9,56,0.4,27,43,0,1,0,1,0,1,5,7,10,17
"January 21, 2021",Ontario,1953,2561,13.3,2346,3035,15.9,114,0.8,107,0.7,64,0.4,26,31,0,0,0,0,0,0,15,4,8,29
"January 22, 2021",Ontario,1911,2468,13,2470,2930,16.8,76,0.5,107,0.7,55,0.4,16,21,0,0,0,0,0,0,14,6,10,14
"January 23, 2021",Ontario,1646,2369,11.2,1924,2809,13.1,85,0.6,80,0.5,57,0.4,19,24,0,2,0,0,0,0,9,7,5,14
"January 24, 2021",Ontario,1436,2296,9.7,1788,2677,12.1,96,0.7,94,0.6,51,0.3,20,17,0,0,0,0,0,0,14,13,7,6
"January 25, 2021",Ontario,1852,2209,12.6,1623,2629,11,108,0.7,100,0.7,54,0.4,29,18,1,0,0,0,0,0,12,16,17,1
"January 26, 2021",Ontario,1698,2115,11.5,1899,2502,12.9,91,0.6,87,0.6,60,0.4,42,27,1,1,0,0,0,0,10,10,14,6
"January 27, 2021",Ontario,1688,2048,11.5,1961,2418,13.3,66,0.4,116,0.8,51,0.3,40,34,3,1,0,0,0,0,10,10,12,7
"January 28, 2021",Ontario,1514,1989,10.3,1959,2288,13.3,92,0.6,96,0.7,48,0.3,37,24,0,1,0,0,0,0,18,8,11,12
"January 29, 2021",Ontario,1430,1918,9.7,1880,2224,12.8,76,0.5,87,0.6,52,0.4,32,24,3,1,0,0,0,0,9,15,8,14
"January 30, 2021",Ontario,1231,1839,8.4,1658,2128,11.3,63,0.4,64,0.4,55,0.4,47,28,2,0,0,0,0,0,12,9,10,13
"January 31, 2021",Ontario,1062,1771,7.2,1453,2085,9.9,49,0.3,76,0.5,43,0.3,42,25,1,0,0,0,0,0,13,4,13,6
"February 1, 2021",Ontario,1608,1710,10.9,1260,2030,8.6,96,0.7,51,0.3,45,0.3,82,28,5,1,2,0,0,0,11,13,33,3
"February 2, 2021",Ontario,1335,1670,9.1,1446,1971,9.8,74,0.5,73,0.5,48,0.3,57,51,5,1,0,0,0,0,19,8,36,10
